gRNA_id,Gene,bm1,bm2,bm3,bm4,bm5,LFC_avg_bm,LFC_median_bm,LFC_concordant_mean_bm,LFC_directional_bm,z_score_avg_bm,z_score_median_bm,z_score_concordant_mean_bm,Input_median,d15-1,d15-2,d15-3,LFC_avg_d15,LFC_median_d15,LFC_concordant_mean_d15,LFC_directional_d15,z_score_avg_d15,z_score_median_d15,z_score_concordant_mean_d15,input,LFC_avg_input,LFC_median_input,LFC_concordant_mean_input,LFC_directional_input,z_score_avg_input,z_score_median_input,z_score_concordant_mean_input,spleen1,spleen2,spleen3,spleen4,spleen5,LFC_avg_spleen,LFC_median_spleen,LFC_concordant_mean_spleen,LFC_directional_spleen,z_score_avg_spleen,z_score_median_spleen,z_score_concordant_mean_spleen,gene_name_m_corrected,gene_name_h,HGVSp_m,HGVSp_h,classification,classification_m,sensor_reads_input,corr_perc_input,target_base_edit_perc_input,byproduct_INDEL_perc_input,byproduct_sub_perc_input,sensor_reads_d15,corr_perc_d15,target_base_edit_perc_d15,byproduct_INDEL_perc_d15,byproduct_sub_perc_d15,sensor_reads_bm,corr_perc_bm,target_base_edit_perc_bm,byproduct_INDEL_perc_bm,byproduct_sub_perc_bm,sensor_reads_spleen,corr_perc_spleen,target_base_edit_perc_spleen,byproduct_INDEL_perc_spleen,byproduct_sub_perc_spleen,p_high_unadjusted_d15_fishers,p_low_unadjusted_d15_fishers,FDR_high_d15_fishers,FDR_low_d15_fishers,p_high_unadjusted_d15_stouffers,p_low_unadjusted_d15_stouffers,FDR_high_d15_stouffers,FDR_low_d15_stouffers,FDR_d15_fishers,FDR_d15_stouffers,p_high_unadjusted_spleen_fishers,p_low_unadjusted_spleen_fishers,FDR_high_spleen_fishers,FDR_low_spleen_fishers,p_high_unadjusted_spleen_stouffers,p_low_unadjusted_spleen_stouffers,FDR_high_spleen_stouffers,FDR_low_spleen_stouffers,FDR_spleen_fishers,FDR_spleen_stouffers,p_high_unadjusted_bm_fishers,p_low_unadjusted_bm_fishers,FDR_high_bm_fishers,FDR_low_bm_fishers,p_high_unadjusted_bm_stouffers,p_low_unadjusted_bm_stouffers,FDR_high_bm_stouffers,FDR_low_bm_stouffers,FDR_bm_fishers,FDR_bm_stouffers
gRNA_14806,controlsgRNA,-0.7520267643960383,0.8811845145056693,-0.05927016003827715,-1.2049738083449248,-0.23669865409419683,-0.27435697447355356,-0.23669865409419683,-0.5632423467183593,True,-0.4366102983632742,-0.28902885047059984,-0.6743867768614504,1711.7973283333226,-0.3943119101748319,-0.4119131099200848,-0.43986673640988605,-0.41536391883493423,-0.4119131099200848,-0.41536391883493423,True,-0.3271288041937447,-0.34697518949127276,-0.3131034813913196,0.0,0.0,0.0,0.0,True,,,,-0.1229392862038736,-0.03930116906695632,0.9719467099887348,-0.4137856005764596,-0.6237280039105759,-0.045561469953826136,-0.1229392862038736,-0.2999385149394663,True,-0.09105356348106919,-0.2274021861068797,-0.47055768268121956,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.585582867362763,0.7207428842109787,0.9962857833864204,1.0,0.4288611919596583,0.5732534725485117,0.7565537256300797,1.0,0.9962857833864204,0.7565537256300797,0.09490413731206129,0.7304890342144141,0.22163947595860276,0.9999999999999999,0.16008674839313436,0.8461410874912167,0.3118788466104586,1.0,0.22163947595860276,0.3118788466104586,0.34537168622372244,0.37513933501324276,0.630387155437474,0.9999999995778844,0.498420507580044,0.5077423288950677,0.7710944988007056,1.0,0.630387155437474,0.7710944988007056
gRNA_14807,controlsgRNA,-0.5340710064884272,0.10806858987436463,-1.6588094088368064,-0.22899138687434037,-0.8310100039772171,-0.6289626432604852,-0.5340710064884272,-0.8132204515441978,True,-1.1013640999485896,-0.8110427612821337,-1.0231787751736512,5680.127739999444,-1.1775400822953466,-0.8951898904410838,-0.9176127776367038,-0.9967809167910447,-0.9176127776367038,-0.9967809167910447,True,-1.1245041851350939,-1.052677038471626,-1.1063741094734327,0.0,0.0,0.0,0.0,True,,,,-0.2328210134789075,-0.17264010882531575,-0.787386372990841,-0.0880539962159923,-0.5680793338932667,-0.36979616508086466,-0.2328210134789075,-0.36979616508086466,True,-0.7170908048123011,-0.43511985925011776,-0.5866009662399654,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9876881389517118,0.06398732026143389,0.9999935409454064,0.6331376952183985,0.9701492583955147,0.030697013123657673,1.0,0.3206132481804246,0.6331376952183985,0.3206132481804246,0.7839054757948569,0.40280141316364454,0.9999998615455512,0.9999999999999999,0.7028383477739997,0.30032427398590666,0.911266271596634,1.0,0.9999998615455512,0.911266271596634,0.8448537701230832,0.1281434936364219,0.9931458502545153,0.9999999995778844,0.8784095690178398,0.12639528710086073,0.9918183629738753,1.0,0.9931458502545153,0.9918183629738753
gRNA_14808,controlsgRNA,-0.6076197021660028,-0.6183572389605883,-0.6398709329306017,-0.15890436776427477,0.5622544964012308,-0.29249954908404735,-0.6076197021660028,-0.5061880604553669,True,-0.4706208811160207,-0.9401517452095968,-0.5947794907280909,6282.119610701221,0.32493418583104416,0.5175493460123382,0.3082752427218317,0.38358625818840464,0.32493418583104416,0.38358625818840464,True,0.7685791025180458,0.681292243184076,0.77696390735307,0.0,0.0,0.0,0.0,True,,,,-0.43124622092203435,-0.8671243132022863,-0.2948030295254001,-0.5052538025136375,-0.09370782910148344,-0.4384270390529683,-0.43124622092203435,-0.4384270390529683,True,-0.849604331764785,-0.8102179160897772,-0.7006064037705608,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.03633899821499646,0.9949315247827063,0.18217951105118227,1.0,0.015614790381608672,0.9850326533431439,0.07828214911313147,1.0,0.18217951105118227,0.07828214911313147,0.8789617230605579,0.2755044396679589,0.9999998615455512,0.9999999999999999,0.8203920280721386,0.18204165648089948,1.0,0.9224497810128774,0.9999998615455512,0.9224497810128774,0.5403824432374762,0.5616244606281168,0.8159991913947431,0.9999999995778844,0.508541278959377,0.49511243192394677,0.7710944988007056,1.0,0.8159991913947431,0.7710944988007056
gRNA_14809,controlsgRNA,-0.6703974925934039,-0.0827405221282677,0.16076710458008076,-0.010321225586209803,-0.87944680389778,-0.29642778792511615,-0.0827405221282677,-0.41072651105141533,True,-0.4779848685899621,-0.018767388967186084,-0.46158292696591313,1572.13521433051,1.5889896327859407,1.5535059620415925,1.0316480143805855,1.3913812030693729,1.5535059620415925,1.3913812030693729,True,2.150703947354262,2.3957592073243568,2.1519738085325546,0.0,0.0,0.0,0.0,True,,,,-0.4268531064489034,-0.45222115667308127,-0.35975098189593496,-0.2385315841229302,-0.500941407351182,-0.39565964729840636,-0.4268531064489034,-0.39565964729840636,True,-0.7670284065003166,-0.8019132821998622,-0.6295638113215263,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.00020593649729932896,0.9999877172207859,0.005530865927467692,1.0,5.893760897444066e-05,0.9999647379465227,0.0015828957838849777,1.0,0.005530865927467692,0.0015828957838849777,0.8933975831027747,0.4612328882473129,0.9999998615455512,0.9999999999999999,0.7485981575204776,0.25355314361625036,0.9507654778970974,1.0,0.9999998615455512,0.9507654778970974,0.6003479556852213,0.5736378596489806,0.8673219330476247,0.9999999995778844,0.5113755704698955,0.49257016509301116,0.7710944988007056,1.0,0.8673219330476247,0.7710944988007056
gRNA_14810,controlsgRNA,0.07310875067682818,-0.11439327533408733,-0.20176045282024144,-0.07387874900401933,0.28240437529936346,-0.006903870236431286,-0.07387874900401933,,False,0.06476484432867144,-0.00321123921732391,,4586.375398919947,0.14756142795853724,0.3398458566613879,0.4669656463762067,0.3181243103320439,0.3398458566613879,0.3181243103320439,True,0.6788023230420034,0.7021014197529973,0.6876492834703094,0.0,0.0,0.0,0.0,True,,,,-0.0771369052607471,-0.18557954817109418,-0.4043674946957477,-0.01416627686533462,-0.1134189029146121,-0.15893382558150715,-0.1134189029146121,-0.15893382558150715,True,-0.30995461826352527,-0.20940509129122073,-0.23632926078098346,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.04921558963893391,0.9921954739134811,0.2256714841980384,1.0,0.022163225506029696,0.9786410713554646,0.10172268754419228,1.0,0.2256714841980384,0.10172268754419228,0.4537247938832867,0.8741819060668946,0.7402097770811202,0.9999999999999999,0.2629689101408583,0.7387467532676883,0.4556511991380771,1.0,0.7402097770811202,0.4556511991380771,0.3010494037632219,0.9471780136794825,0.5716897768432901,0.9999999995778844,0.14417477680778046,0.8575128192874768,0.3265645546971413,1.0,0.5716897768432901,0.3265645546971413
gRNA_14811,controlsgRNA,-0.0569618375532824,-1.1200858784599306,-0.40884424282721304,0.1056006427546798,-0.17753319319782282,-0.3315649018567138,-0.17753319319782282,-0.44085628800956217,True,-0.5438538947188153,-0.18516851046650232,-0.5036227092950681,5025.695688560978,-1.0782906183737881,-0.8320594176884653,-1.1110351030424235,-1.0071283797015589,-1.0782906183737881,-1.0071283797015589,True,-1.1386950536667197,-1.2769023178955237,-1.1204919258271602,0.0,0.0,0.0,0.0,True,,,,-0.2166856279894654,-0.4494925647677988,-0.5491985170853215,-0.10147926808761977,-0.09807742872924852,-0.28298668133189075,-0.2166856279894654,-0.28298668133189075,True,-0.5494777438278722,-0.4046179294729582,-0.44239832675981533,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9885706983133362,0.06091939371254148,0.9999935409454064,0.6297887018552233,0.9719012888974292,0.02884336682196807,1.0,0.3109858315667019,0.6297887018552233,0.3109858315667019,0.6856204891000428,0.6541463191806264,0.954081467778357,0.9999999999999999,0.5171020264235194,0.4846516700152692,0.7585342387402275,1.0,0.954081467778357,0.7585342387402275,0.6399218906783648,0.5019267402870857,0.9045512439664103,0.9999999995778844,0.5629982802135813,0.44072293683643027,0.792880683084522,1.0,0.9045512439664103,0.792880683084522
gRNA_14812,controlsgRNA,-0.8271436875141084,0.11667848446676032,0.5884926499626593,-0.8138629960239671,0.5127271575668254,-0.08462167830836609,0.11667848446676032,,False,-0.08092715361211422,0.33129708301444444,,2259.7437066432076,1.2344417515800992,0.8217467217105254,1.299037361303279,1.1184086115313012,1.2344417515800992,1.1184086115313012,True,1.7763398937930903,1.9505063870430734,1.779536917454674,0.0,0.0,0.0,0.0,True,,,,0.06601485463517495,-0.20559862728347486,-0.540877657648755,-0.19676618946822613,-0.1943002600385167,-0.21430557596075955,-0.19676618946822613,-0.28438568360974315,True,-0.4168672293322659,-0.3669627203443727,-0.4447222643342908,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001432911313266765,0.9999066826040127,0.021550986151532146,1.0,0.00045241355293913104,0.9996264745246264,0.006804299836204531,1.0,0.021550986151532146,0.006804299836204531,0.5272439489450699,0.7759033325834688,0.7958787776780056,0.9999999999999999,0.3619156261505363,0.6408318010238641,0.5766113365788206,1.0,0.7958787776780056,0.5766113365788206,0.18877185803909202,0.6773756745880264,0.4126640617598756,0.9999999995778844,0.2203803597712437,0.7831147213702072,0.45529129271421775,1.0,0.4126640617598756,0.45529129271421775
gRNA_14813,controlsgRNA,-0.8184279397799903,-0.15886533393133076,-0.6153855209955692,-0.9833703916991238,0.5080440989308576,-0.41360101749503125,-0.6153855209955692,-0.6440122966015035,True,-0.6976411139824511,-0.9537840328961855,-0.7870842958819493,2430.976949865047,-0.44485319811864743,-0.43380198325219926,-0.8478589663904283,-0.5755047159204251,-0.44485319811864743,-0.5755047159204251,True,-0.5467514322372641,-0.3929429498662469,-0.5315955294947482,0.0,0.0,0.0,0.0,True,,,,-0.45826441198998763,-0.24348681235301897,-0.7396815798724645,-0.48769890087974355,-0.2858715187689267,-0.44300064477282824,-0.45826441198998763,-0.44300064477282824,True,-0.8584351186942221,-0.8612924297541598,-0.708203799680119,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7627024705900826,0.44195395960275463,0.9999935409454064,1.0,0.6692952814028916,0.33416740586450705,0.9552200032580725,1.0,0.9999935409454064,0.9552200032580725,0.9145697153890179,0.3226291715216873,0.9999998615455512,0.9999999999999999,0.8231888180086908,0.17873224045142416,1.0,0.9224497810128774,0.9999998615455512,0.9224497810128774,0.6464813319633574,0.34101189265143433,0.909667921219992,0.9999999995778844,0.6832345664330878,0.3194653080688593,0.8977622114263222,1.0,0.909667921219992,0.8977622114263222
gRNA_14814,controlsgRNA,-0.9868783309604261,-0.020585148696668002,-0.24111585995825335,-1.2868501617483912,-0.5299450193263563,-0.613074904138019,-0.5299450193263563,-0.613074904138019,True,-1.071580495483425,-0.8037999134615822,-0.7439176555578876,2108.844411053962,-1.0651152391480563,-0.8551844802339457,-0.6322830366538771,-0.8508609186786263,-0.8551844802339457,-0.8508609186786263,True,-0.924384452669629,-0.9655586009516917,-0.9072845593582899,0.0,0.0,0.0,0.0,True,,,,-0.8319647818631105,-0.8201376472861293,-0.4603434692601325,-1.1580277090961848,-0.6970013975556139,-0.7934950010122341,-0.8201376472861293,-0.7934950010122341,True,-1.5351749099010565,-1.5453685566281565,-1.2904237266960512,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.953326858055033,0.14577842643396063,0.9999935409454064,0.929028615918122,0.9168648372535928,0.08473329927541384,1.0,0.5230802890570301,0.929028615918122,0.5230802890570301,0.9989758885897575,0.008178773348761308,0.9999998615455512,0.21965848422387516,0.9977594771583486,0.002403283660165107,1.0,0.0821486051110982,0.21965848422387516,0.0821486051110982,0.8914488337265,0.1485657262856482,0.9999999963825513,0.9999999995778844,0.8891422906045974,0.11348034296004128,0.9949925632956209,1.0,0.9999999963825513,0.9949925632956209
gRNA_14815,controlsgRNA,-0.34474497839947876,-0.46733690784297494,-0.18548653092428602,-1.0370617158382829,-0.378754503913603,-0.48267692738372514,-0.378754503913603,-0.48267692738372514,True,-0.8271327655219095,-0.5383967863961822,-0.5619746373096072,2383.887807979041,-0.43045234814424455,-0.8569614559473051,-0.31034086195388594,-0.5325848886818119,-0.43045234814424455,-0.5325848886818119,True,-0.4878896966591283,-0.37284662174384103,-0.47303680412132765,0.0,0.0,0.0,0.0,True,,,,-0.32844639833472217,0.40655856445873617,-0.32593344910888494,-0.22983078989303762,-0.0500562257131011,-0.10554165971820192,-0.22983078989303762,-0.23356671576243646,True,-0.20686421884570005,-0.4294672152588175,-0.3603048829289425,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6958523707008515,0.47868998335819024,0.9999935409454064,1.0,0.6142802845831906,0.38980307983987594,0.9124899768611988,1.0,0.9999935409454064,0.9124899768611988,0.2837843719339163,0.8796201066106192,0.517975358481323,0.9999999999999999,0.1889764158058745,0.813325612898133,0.34661040167321366,1.0,0.517975358481323,0.34661040167321366,0.8798992286342603,0.3693516896741434,0.9999999963825513,0.9999999995778844,0.7766904784056593,0.2259410952172442,0.9406560104884236,1.0,0.9999999963825513,0.9406560104884236
gRNA_14816,controlsgRNA,-0.2565060631707115,-0.32281704925301613,-0.28728122347107155,-0.197226531960718,-0.8376796370297008,-0.38030210097704364,-0.28728122347107155,-0.38030210097704364,True,-0.6352180246400619,-0.37782259557408854,-0.4191320459389397,4970.5799883989475,0.019363833126951918,-0.20174864524494263,-0.08598533350369951,-0.08945671520723007,-0.08598533350369951,-0.14386698937432107,True,0.11983160727979007,0.1078557094287333,0.05732005371806062,0.0,0.0,0.0,0.0,True,,,,-0.08053294480105766,0.19272535804009028,-0.2792549938202243,-0.27791613320957115,-0.278778274627149,-0.14475139768358236,-0.27791613320957115,-0.22912058661450052,True,-0.2825709724969389,-0.5203665474198755,-0.3529192433546308,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.22555865063742694,0.9378173415933695,0.5769391336032145,1.0,0.12947879096716736,0.8721961566934742,0.3357518993355512,1.0,0.5769391336032145,0.3357518993355512,0.39459255725709397,0.8775131507872365,0.6774739795829557,0.9999999999999999,0.23794175140738943,0.7648240353538098,0.41892082044286866,1.0,0.6774739795829557,0.41892082044286866,0.8064522033065548,0.5461116315294363,0.9718782962925148,0.9999999995778844,0.6453630775623633,0.3571861148502875,0.8728651696526928,1.0,0.9718782962925148,0.8728651696526928
gRNA_14817,controlsgRNA,-0.41401700104905487,0.3719707270068611,0.30668952916768255,0.2276418017863884,0.361218920567159,0.17070079549580724,0.30668952916768255,0.31688024463202275,True,0.3977075666734016,0.6648466135714016,0.5536396441352494,1578.556460951329,-1.1493626776948553,-1.3040711543692138,-1.4900706842660363,-1.3145015054433686,-1.3040711543692138,-1.3145015054433686,True,-1.5602371896742573,-1.591978146272444,-1.5398640346060883,0.0,0.0,0.0,0.0,True,,,,-0.36860332760947384,-0.4926548799375257,0.0049646794474050415,0.16324582621002998,-0.34376368397742246,-0.2073622771733974,-0.34376368397742246,,False,-0.4034610032747011,-0.6448431129678854,,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9993653042182451,0.004829053135832604,0.9999935409454064,0.141355831574562,0.9983672161591493,0.0018182533076916416,1.0,0.06820182580159943,0.141355831574562,0.06820182580159943,0.4621094677363,0.7498291879662795,0.7425348712343965,0.9999999999999999,0.3489810670052811,0.6543735163483883,0.5631820824268821,1.0,0.7425348712343965,0.5631820824268821,0.10888232218289204,0.976959971075774,0.280409268087448,0.9999999995778844,0.04740045903034788,0.9536281427624401,0.13494582967982055,1.0,0.280409268087448,0.13494582967982055
gRNA_14818,controlsgRNA,-0.6860616058207786,-1.23251233972667,-0.8801969009056527,-0.5001186169374661,-0.8157779764985853,-0.8229334879778307,-0.8157779764985853,-0.8229334879778307,True,-1.4649873236372297,-1.3055573183143807,-1.0367312796608998,3418.778721701031,0.7507836402301168,0.4871357970852008,0.6785080776487433,0.638809171654687,0.6785080776487433,0.638809171654687,True,1.118600633648961,1.1747031847683858,1.1251835871664693,0.0,0.0,0.0,0.0,True,,,,-0.7948046625241568,-0.6422285880695793,-0.9015932695858168,-0.32294548079744245,0.13911518503115897,-0.5044913631891672,-0.6422285880695793,-0.6653930002442489,True,-0.9771623255705789,-1.2090537140423068,-1.077628467057728,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.011214942132402069,0.9988635235706037,0.07808922669968847,1.0,0.004198502055910836,0.9959746385900821,0.029234014315231,1.0,0.07808922669968847,0.029234014315231,0.8342322323383913,0.11010324872184912,0.9999998615455512,0.8117415984199073,0.8995968476739431,0.10244703757132301,1.0,0.6528828157087704,0.8117415984199073,0.6528828157087704,0.9930689900644887,0.05835326019473064,0.9999999963825513,0.9999999995778844,0.9795396619918596,0.020952459541372516,1.0,0.505961376908021,0.9999999963825513,0.505961376908021
gRNA_14819,controlsgRNA,-0.2768937111185348,0.17861521574914102,-0.5980597619761736,-0.6117611644799804,-0.4382279356746595,-0.34926547150004145,-0.4382279356746595,-0.48123564331233704,True,-0.5770358824768783,-0.6427977451706347,-0.5599636277784115,2147.371890778876,0.10019142486301662,0.10533773026887341,0.07856315087016705,0.09469743533401902,0.10019142486301662,0.09469743533401902,True,0.3723869788219953,0.3676646256769934,0.3828113133332784,0.0,0.0,0.0,0.0,True,,,,-0.37199693786692223,-0.5058982536337414,-0.4577991176501509,-0.7561937285742174,-0.5173721389811992,-0.5218520353412461,-0.5058982536337414,-0.5218520353412461,True,-1.0106825732957185,-0.951338254428433,-0.839186938337253,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11832659939960512,0.9764877780055196,0.3862135066673369,1.0,0.05956050427198126,0.9418192787654455,0.199352577524923,1.0,0.3862135066673369,0.199352577524923,0.972119861941549,0.19741284669818931,0.9999998615455512,0.9999999999999999,0.9168507765540717,0.08465628227968808,1.0,0.588829386123588,0.9999998615455512,0.588829386123588,0.7322925686873119,0.5824184883358537,0.9390465765995937,0.9999999995778844,0.5887951888848738,0.4138528982339368,0.8109413590502291,1.0,0.9390465765995937,0.8109413590502291
gRNA_14820,controlsgRNA,-0.0442171699302205,-0.49469204153336893,-0.3345649566264582,-0.8366635429236832,-0.7825002115755472,-0.4985275845178555,-0.49469204153336893,-0.4985275845178555,True,-0.8568468550444595,-0.7419160676457042,-0.5840909037731307,2498.935143268714,-0.1563897749796821,-0.16115679499652327,0.08579406866538741,-0.07725083377027264,-0.1563897749796821,-0.15877328498810267,True,0.13657117525721885,0.009606594988199605,0.036982281472855656,0.0,0.0,0.0,0.0,True,,,,-0.8038070879158847,-0.27541822741569166,-0.32929310173030035,-0.8852049617352339,-0.5804626623380336,-0.5748372082270289,-0.5804626623380336,-0.5748372082270289,True,-1.112987144531925,-1.0922929505317227,-0.9272026879244318,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.21730078255756732,0.9393349316003028,0.5684122703375083,1.0,0.12498630050237924,0.8767455233052979,0.32863530761464754,1.0,0.5684122703375083,0.32863530761464754,0.9704874625621615,0.09384821598023474,0.9999998615455512,0.7671071567080057,0.9533152088180368,0.047652458869394246,1.0,0.4450575260317063,0.7671071567080057,0.4450575260317063,0.8799422812923849,0.35781423205940666,0.9999999963825513,0.9999999995778844,0.7870392419044757,0.21536056344083404,0.9454528912334915,1.0,0.9999999963825513,0.9454528912334915
gRNA_14821,controlsgRNA,-0.43848640911181364,-0.17801018902603838,0.14072821726691906,-0.6096579673699285,-1.1380308042576706,-0.4446914304997064,-0.43848640911181364,-0.5910463424413628,True,-0.7559240802655807,-0.6432514750775457,-0.7131814194404348,4291.533158247343,-0.3904660446415578,-0.4153640070940884,-0.4850772105058927,-0.43030242074717967,-0.4153640070940884,-0.43030242074717967,True,-0.3476159824063586,-0.35179090259492485,-0.3334851950945494,0.0,0.0,0.0,0.0,True,,,,0.4851263965429839,-0.2179048289114578,-0.14142955524722023,-0.15990221172159128,-0.3792048001097196,-0.082662999889401,-0.15990221172159128,-0.2246103489974972,True,-0.16268975726019222,-0.29727597742333284,-0.34542711068701515,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6045398772813091,0.7016158343715229,0.9999935409454064,1.0,0.44933407717685214,0.5530880725396616,0.769807518625301,1.0,0.9999935409454064,0.769807518625301,0.2560943650964742,0.8872427952881776,0.48387679033303665,0.9999999999999999,0.17248603202954638,0.8295070568384164,0.3275492325409568,1.0,0.48387679033303665,0.3275492325409568,0.7751407038647445,0.34311375158158397,0.946915991808892,0.9999999995778844,0.7285784670129523,0.27406626455652094,0.9131516786562335,1.0,0.946915991808892,0.9131516786562335
gRNA_14822,controlsgRNA,-1.6074130135321791,-0.436368320989008,-1.016412629525199,0.2609268680962059,-0.6813256538275696,-0.69611854995555,-0.6813256538275696,-0.935379904468489,True,-1.2272564592759774,-1.0695367797199093,-1.1936266619110687,2342.149704943718,-0.43301090311240553,-0.3822539465381777,-0.5702600330458975,-0.4618416275654935,-0.43301090311240553,-0.4618416275654935,True,-0.3908699415092869,-0.3764170748942292,-0.3765164901717946,0.0,0.0,0.0,0.0,True,,,,-0.6069695374545852,-0.13393539834477058,-0.6459012190794339,-0.24844032630597146,-0.14551421509704895,-0.3561521392563621,-0.24844032630597146,-0.3561521392563621,True,-0.6907467138923674,-0.4646462181542994,-0.5639363396109439,controlsgRNA,,,,non-targeting control,,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6428167436204693,0.6550772181057669,0.9999935409454064,1.0,0.4950299134454567,0.5082566518391861,0.8184859362775826,1.0,0.9999935409454064,0.8184859362775826,0.787940723532281,0.4507314660595374,0.9999998615455512,0.9999999999999999,0.6828853689182386,0.3199140682874334,0.9046511345288878,1.0,0.9999998615455512,0.9046511345288878,0.8709121050019364,0.07961405264103749,0.9999999963825513,0.9999999995778844,0.925117596393998,0.07689707726450418,1.0,0.9028887554936186,0.9999999963825513,0.9028887554936186
